"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2"
"1",-1.45699143110087,"3","male","0","8",-0.18641873525718,0.731444339930391
"1",-0.501410044362359,"5","female","6","8",0.0657038642465961,0.351701477721892
"1",0.459987543278302,"5","couple","26","9",0.180298503690078,0.139696208786551
"1",0.459987543278302,"5","couple","26","9",0.392897056082085,-0.360929737019269
"1",-1.37794717086535,"5","female","13","5",0.325347978445416,-0.182240957823081
"1",0.726996183258155,"8","couple","51","6",0.538485752896977,-0.849187748408146
"1",1.27616340724026,"7","couple","6","9",-0.0930783626067792,0.602237279590162
"1",-0.633589813751345,"4","couple","42","9",-0.0945875666964677,0.604422013899451
"1",-0.925665559365796,"5","male","36","8",0.316163570793131,-0.159587361393454
"1",-0.925665559365796,"5","male","36","8",0.473520736504408,-0.609239246933788
"1",-1.39743290967312,"6","female","12","9",-0.11840369287845,0.638465103683499
"1",0.559263419095792,"6","couple","25","9",NA,NA
"1",0.200783222587091,"7","couple","34","9",0.533766520611512,-0.830181952732692
"1",0.915429038757105,"7","couple","36","9",NA,NA
"1",-0.288289989925599,"8","couple","20","9",0.33846415239226,-0.215226250530036
"1",-1.08837564549577,"7","couple","13","9",0.213949878742652,0.0711095710800368
"1",-0.259525087772906,"7","female","36","9",0.39450277009146,-0.3654646660751
"1",-2.51195241420019,"3","male","32","4",0.0771263457273055,0.331897686837488
"1",0.690855342604568,"8","couple","27","9",0.473402742788046,-0.608840780245016
"1",-2.09903305340517,"5","couple","39","4",0.325201493659831,-0.181876826985832
"1",-0.317451661844788,"8","female","17","9",0.550375705161537,-0.898377463129011
"1",0.398104461204546,"7","couple","6","9",0.0153108537151371,0.435994875823656
"1",-1.31112755119129,"8","male","9","9",0.305537555068389,-0.133816149694404
"1",1.39700702242084,"4","couple","0","5",0.395462308069174,-0.3681816510075
"1",1.14799157780903,"5","female","34","8",0.610306835870849,-1.18190156081541
"1",0.654085934176306,"5","female","39","8",-0.105187787618743,0.619673997518125
"1",1.02714796262846,"8","female","33","8",0.229764513927739,0.0377274925651911
"1",1.02714796262846,"8","female","33","8",0.112583116158502,0.268655364030992
"1",1.118422037133,"5","female","6","8",0.254012474817143,-0.0149912127148508
"1",0.290762235676222,"7","male","41","9",0.479769538965526,-0.630512308264596
"1",-0.422806653212903,"6","female","0","9",0.604397377202961,-1.15071419392278
"1",-0.848777533579857,"8","female","6","9",0.461569268847214,-0.56946540417259
"1",-1.08837564549577,"7","couple","55","1",0.35313669358171,-0.253051406809497
"1",-0.633589813751345,"7","couple","16","9",0.380428349966646,-0.326204367375188
"1",0.915429038757105,"8","couple","17","6",0.514643679581583,-0.755928999017417
"1",-1.28312465578483,"5","male","6","6",0.150931541046852,0.197026052538342
"1",-1.28312465578483,"5","male","6","6",-0.331012601736073,0.910822875500312
"1",-0.633589813751345,"7","couple","25","8",-0.198391150168279,0.747199320015946
"1",1.08843305638128,"7","female","1","1",0.216295037900824,0.066207376972058
"1",-1.39743290967312,"5","female","0","9",0.48656439520875,-0.654034592426086
"1",0.268623942350813,"7","couple","55","9",0.565808336901359,-0.96525667174191
"1",-0.429430745403238,"5","male","6","9",0.283978108007834,-0.0829034734652806
"1",-0.429430745403238,"5","male","6","9",0.172912800444084,0.154327629290227
"1",-0.56646710645659,"7","male","34","9",-0.153697670326064,0.687470365304473
"1",-0.774587897049252,"2","couple","27","6",0.173252192337043,0.153658481491847
"1",0.0907263027164147,"7","female","55","9",0.217385005904724,0.0639233410323579
"1",0.261192695000189,"4","male","48","9",0.541249043822581,-0.860449854882165
"1",0.964033195291461,"7","couple","2","9",0.480731477961665,-0.633817272151513
"1",-1.62453947745309,"4","female","48","6",0.256981043936761,-0.0215787672418869
"1",-1.62453947745309,"4","female","48","6",0.374697069380202,-0.310525404166168
"1",-1.00545569637552,"7","female","47","1",0.684319559482632,-1.67900139535897
"1",0.89897613319723,"4","female","25","5",-2.82269009901723,2.3429353611059
"1",0.89897613319723,"4","female","25","5",-0.449260523076301,1.04195329924235
"1",-0.616608295188453,"8","female","0","9",-0.37283117211346,0.958653818528544
"1",-0.667967606885483,"6","couple","0","9",-0.017322747360912,0.488085976843598
"1",-0.189279832413562,"6","male","39","8",0.234472441050173,0.027640175194796
"1",0.76252958598354,"7","couple","17","9",0.491136049211164,-0.670097548548918
"1",-1.45699143110087,"8","female","36","9",0.498483577297957,-0.696328479970357
"1",-0.527193140669021,"8","female","26","9",0.34750082083183,-0.23840341808192
"1",0.726996183258155,"8","couple","23","9",0.139180836853385,0.219350056727581
"1",0.726996183258155,"8","couple","23","9",0.44293331879777,-0.509682183888081
"1",0.418934065107447,"6","female","25","3",-1.73631615671252,1.95161576646219
"1",0.418934065107447,"6","female","25","3",-1.58724697077895,1.87843734216233
"1",-0.0684362172329853,"8","female","1","9",0.486746631074732,-0.654671198325164
"1",-0.0684362172329853,"8","female","1","9",0.321652289945601,-0.173082389272409
"1",-1.60285531101044,"7","female","6","9",0.374459944565164,-0.309880441491869
"1",-1.06733877844928,"8","female","0","9",0.369539733435909,-0.296563779719696
"1",0.814734403668465,"7","couple","47","8",0.488711596094728,-0.661554833750977
"1",0.459987543278302,"7","couple","42","9",0.331631114183858,-0.197947301769485
"1",0.459987543278302,"7","couple","42","9",0.320171062772993,-0.169428000827626
"1",-1.66858664761033,"5","male","42","4",0.698297054281478,-1.81205998925272
"1",-0.0597537093644738,"8","male","24","9",-0.0545705590053392,0.545340587453197
"1",1.14799157780903,"8","couple","0","9",0.334096651247633,-0.204157944432631
"1",1.14799157780903,"8","couple","0","9",0.374473197402803,-0.309916480504282
"1",-0.633589813751345,"8","couple","34","9",-3.26790437146909,2.4504054791289
"1",-0.422806653212903,"4","female","48","8",-0.378205343766146,0.964681200142489
"1",-1.15277212714578,"2","couple","18","5",0.419651597119105,-0.438480494575226
"1",-0.407430674933918,"8","couple","6","7",-0.435371275365855,1.02719250052716
"1",-1.59567639852848,"5","male","48","9",0.278640556243328,-0.0705712766983912
"1",0.0334720732819546,"7","couple","48","7",0.368608543200985,-0.294057537481995
"1",0.690855342604568,"5","couple","26","8",0.0918563342773521,0.305956291988221
"1",0.814734403668465,"4","couple","39","8",0.108136922292584,0.276737577773354
"1",0.690855342604568,"5","couple","42","9",-1.20773164730882,1.66222532404767
"1",0.964033195291461,"7","couple","48","9",0.229321354964727,0.0386734249015623
"1",0.964033195291461,"7","couple","48","9",0.248626639444109,-0.00311528108310893
"1",1.47389504820677,"7","couple","55","5",0.477487184705894,-0.622703233055135
"1",1.08843305638128,"4","female","26","5",0.421588103818743,-0.444264906572459
"1",-1.96685328401618,"5","female","0","1",-2.15242691879111,2.12770695415205
"1",-1.00545569637552,"5","male","49","4",0.703470162397948,-1.86756504960486
"1",-0.317451661844788,"6","female","0","9",0.434136202729139,-0.482344218615105
"1",-1.1746810039776,"4","female","42","3",0.291560365668939,-0.100604903704964
"1",-1.90373851667919,"7","couple","17","9",0.290176683732382,-0.0973583533482568
"1",-1.21919186263204,"8","female","29","8",0.158755898272934,0.181969921346709
"1",1.118422037133,"7","couple","42","9",0.041103784057518,0.39346014990533
"1",1.118422037133,"7","couple","42","9",0.224957840844571,0.0479547637016093
"1",0.459987543278302,"5","female","6","9",0.240074565092159,0.0155450791959183
"1",0.459987543278302,"5","female","6","9",-0.00754557781419978,0.47267445756479
"1",0.865681150685766,"8","female","6","8",NA,NA
"1",0.10680385315865,"3","male","24","8",0.312617478146775,-0.150935588337901
"1",-0.148226354242708,"3","male","6","6",0.119262272174109,0.256429467751325
"1",-0.70291365367028,"5","couple","23","7",0.343845622365629,-0.228983204511882
"1",-0.70291365367028,"5","couple","23","6",0.114050184944726,0.265978712824286
"1",0.995826090567767,"8","couple","29","9",0.125647449868894,0.244645273285905
"1",-1.01710414289229,"4","male","6","2",0.4329944359373,-0.478835567964788
"1",-1.08837564549577,"5","male","12","4",0.355510659291772,-0.259266907714462
"1",0.0907263027164147,"7","male","34","9",0.327889536301656,-0.188573518164043
"1",0.0907263027164147,"7","male","34","9",0.130759692364297,0.235141374718238
"1",-0.679552225977778,"4","male","33","8",-0.525559003208193,1.12025044706665
"1",0.89897613319723,"6","couple","45","9",-0.592708031808845,1.18550748617273
"1",0.89897613319723,"6","couple","45","9",0.0510263715683366,0.376760219267012
"1",-0.633589813751345,"5","female","48","5",0.261750716596525,-0.032226185460171
"1",-0.633589813751345,"5","female","48","5",0.108453032421787,0.2761644322102
"1",-0.347021202520821,"7","couple","12","9",-0.989171774401704,1.51401155432742
"1",0.76252958598354,"5","couple","0","6",0.455785057830716,-0.550627610505099
"1",-0.925665559365796,"7","male","6","9",0.50199049616217,-0.709034377461282
"1",-1.26466001706673,"5","male","8","7",-3.20643519436723,2.43698171366956
"1",1.37074348350455,"6","female","42","8",0.569950480122868,-0.983842855407028
"1",-1.08837564549577,"5","male","17","6",0.364869233090951,-0.284037835720443
"1",-1.1397349571928,"6","male","12","9",0.370931642904032,-0.300318314146977
"1",-1.50793817811817,"7","male","0","9",0.635799558937583,-1.32743492566973
"1",-0.501410044362359,"7","female","42","7",0.628818542619275,-1.28561803357872
"1",-0.501410044362359,"7","female","42","7",0.41054488122426,-0.411596872423819
"1",-1.1397349571928,"6","female","6","4",0.490437568889008,-0.667630769701885
"1",-1.00545569637552,"8","male","6","9",0.324919895797991,-0.181177092753895
"1",-1.00545569637552,"8","male","6","9",0.612583768375818,-1.19415038123863
"1",-0.231146303362961,"5","female","26","6",0.721467648887168,-2.10475065100491
"1",0.290762235676222,"5","couple","53","5",0.254271134474822,-0.0155640170330795
"1",-1.32054488388718,"8","female","49","9",0.661422282043405,-1.49716627446843
"1",-0.288289989925599,"4","couple","6","9",0.478280348481501,-0.625411886372096
"1",-0.288289989925599,"4","couple","6","9",0.320662374245071,-0.170639101595826
"1",-0.756440251763717,"4","couple","34","9",0.494664331774736,-0.682628770719268
"1",-0.756440251763717,"4","couple","34","9",0.684880077208586,-1.68394812864049
"1",-1.39091768820101,"6","male","17","7",-0.132014903951446,0.657563832499439
"1",1.2899366656892,"7","female","6","5",0.0277532264601705,0.415631499027174
"1",0.865681150685766,"8","female","24","9",0.522366618998398,-0.785403894823336
"1",-1.1746810039776,"5","male","49","2",0.655045722073977,-1.45218887229076
"1",-1.1746810039776,"5","male","49","2",0.393124747375658,-0.361571901786636
"1",1.30362077620979,"7","couple","48","7",0.556008961035825,-0.922373837078605
"1",1.30362077620979,"7","couple","48","7",0.492610386825506,-0.675319477186241
"1",0.377067594158048,"8","female","6","9",0.0820394272005844,0.323296251492506
"1",-0.377010183272539,"7","female","36","9",-0.0244680133245053,0.499246160640664
"1",1.02714796262846,"5","female","12","3",0.201022358717394,0.0978405980331025
"1",1.02714796262846,"5","female","12","3",0.642696687512913,-1.37043157541751
"1",1.33072611792221,"7","couple","34","5",-0.792101725572763,1.36170389722418
"1",0.231203714248471,"7","female","39","9",0.547372581668242,-0.88577067915596
"1",0.231203714248471,"7","female","39","9",0.535801989757149,-0.83834462150249
"1",-1.26466001706673,"5","male","49","2",-0.473637917464555,1.06747368594279
"1",1.4485751324682,"7","female","6","2",-0.363160123116104,0.947739818271687
"1",0.418934065107447,"6","male","6","6",-0.706550951509418,1.28910814699135
"1",1.22015515985344,"8","couple","42","6",0.558612496234619,-0.933622687074955
"1",0.449798667198893,"7","male","36","9",-6.04562617753847,2.74084678010205
"1",0.93175489358562,"5","couple","55","8",-0.711256243076473,1.29321302281931
"1",0.797475632768338,"8","couple","39","9",0.161978973962942,0.175722473992402
"1",1.37074348350455,"3","male","4","4",-1.33583941342914,1.74050731521044
"1",1.31721688541111,"7","male","48","9",-0.282027590497122,0.852598897695342
"1",0.377067594158048,"3","female","39","9",0.461791508615513,-0.57019442863478
"1",0.882394183922936,"7","couple","4","9",0.488372469726409,-0.660364265877996
"1",1.57224709281247,"2","female","4","4",0.692371001720609,-1.75299012412261
"1",0.865681150685766,"7","female","36","7",0.608361876464498,-1.17154245564405
"1",-0.985224080793548,"7","male","55","9",0.156784291830124,0.18577845789456
"1",0.78007481277389,"4","couple","0","6",-0.1107418172512,0.62760106400426
"1",-0.938756546668988,"8","couple","34","9",0.306757931177478,-0.136752558797227
"1",-0.938756546668988,"8","couple","34","9",0.177577113147155,0.145104479391918
"1",-0.925665559365796,"7","female","51","9",0.313961943581358,-0.154209693191429
"1",-1.00545569637552,"7","couple","53","9",0.213664511915421,0.0717049627252274
"1",-1.15277212714578,"7","male","49","6",0.115008787444036,0.264227100657476
"1",0.246251377021779,"7","female","45","7",-0.0582712461098527,0.550907095106747
"1",0.246251377021779,"7","female","45","7",0.173467811695143,0.153233205327383
"1",-0.148226354242708,"8","couple","6","9",-0.0932413072243898,0.602473319418345
"1",0.539777680288025,"7","couple","51","9",0.314092920019809,-0.154529052196273
"1",-0.688865843218541,"8","male","39","9",0.358332238881739,-0.266689865671754
"1",-1.14551933205841,"8","male","6","9",0.335085870607366,-0.206657369787129
"1",-1.14551933205841,"8","male","6","9",0.0382161286830467,0.398284391602705
"1",-0.886872036187852,"5","female","48","9",-2.72531501294898,2.31601423180153
"1",-0.56646710645659,"5","male","48","4",-1.08755786837728,1.58318505710142
"1",0.439560450122842,"8","couple","12","5",0.497937684758236,-0.694361628602399
"1",-2.21586872862798,"8","female","26","8",0.331563062696511,-0.197776263041669
"1",-0.789219012152106,"5","male","31","8",-0.468144011956329,1.06176456910614
"1",0.865681150685766,"6","couple","41","9",-0.185686236783297,0.730474698827144
"1",0.865681150685766,"6","couple","41","9",0.274788775314883,-0.0617367562720471
"1",0.726996183258155,"3","female","42","8",-0.405602391988589,0.995000155955603
"1",-1.5867369023573,"6","female","21","5",-0.39219896856644,0.980251732371765
"1",-0.438295277025364,"8","couple","6","9",-0.505785013993849,1.10039776727989
"1",-1.35863938649517,"5","male","49","1",0.650252550928718,-1.41967078777887
"1",-1.38280179457026,"8","male","48","9",0.109108147633208,0.27497591352423
"1",-1.38280179457026,"8","male","48","9",0.069507795253024,0.345136196459675
"1",0.814734403668465,"8","couple","42","9",-1.85567981107034,2.00612652077041
"1",0.814734403668465,"8","couple","42","9",NA,NA
"1",-0.356970339444025,"5","couple","17","5",0.673251130892734,-1.58660825861308
"1",-0.377010183272539,"7","female","26","9",0.334474296399082,-0.205111611546637
"1",-1.32684649121887,"5","female","12","9",0.627194400810244,-1.27611748760106
"1",0.377067594158048,"3","female","36","2",0.322755452343434,-0.175810101602588
"1",0.418934065107447,"8","female","48","7",-0.0488167461156021,0.536642951822949
"1",0.597704254359906,"7","couple","0","9",0.23596889388365,0.0244191364676622
"1",0.597704254359906,"7","couple","0","9",0.37558083611747,-0.312931783859947
"1",1.0580125647199,"7","female","31","4",-1.3334037453307,1.73907268134318
"1",1.02714796262846,"7","couple","0","5",-0.314508200796169,0.891477992950474
"1",1.02714796262846,"7","couple","0","5",0.12300764683094,0.249528701005956
"1",-0.674910758263825,"3","female","12","6",-0.0140460707890597,0.482939256120438
